customerID,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,PaymentMethod,TechSupport,OnlineSecurity,ChurnProbability,RiskLevel,ExpectedRevenueAtRisk,RetentionPriority
9220-ZNKJI,55,Two year,88.8,4805.3,Fiber optic,Credit card (automatic),Yes,No,4.6170125,Low Risk,221.86130957566203,Low Priority
1122-YJBCS,69,One year,53.65,3804.4,DSL,Credit card (automatic),No,Yes,4.5861983,Low Risk,174.47732359468938,Low Priority
0979-MOZQI,62,Two year,39.0,2337.45,DSL,Bank transfer (automatic),Yes,No,4.5673676,Low Risk,106.75993358083069,Low Priority
6814-ZPWFQ,51,One year,25.0,1260.7,No,Bank transfer (automatic),No internet service,No internet service,4.5599036,Low Risk,57.486704582720996,Low Priority
3750-YHRYO,7,One year,20.65,150.0,No,Mailed check,No internet service,No internet service,4.549951,Low Risk,6.824926659464836,Low Priority
7762-ONLJY,6,One year,19.7,94.45,No,Mailed check,No internet service,No internet service,4.5270414,Low Risk,4.275790522992611,Low Priority
4541-RMRLG,7,Month-to-month,19.25,112.3,No,Electronic check,No internet service,No internet service,4.510985,Low Risk,5.0658360902220005,Low Priority
6388-TABGU,62,One year,56.15,3487.95,DSL,Bank transfer (automatic),No,Yes,4.504709,Low Risk,157.12199567332863,Low Priority
0181-RITDD,62,Two year,108.15,6825.65,Fiber optic,Mailed check,Yes,Yes,4.413018,Low Risk,301.2171887565404,Low Priority
2967-MXRAV,1,One year,18.8,18.8,No,Mailed check,No internet service,No internet service,4.323313,Low Risk,0.8127829164266587,Low Priority
5505-OVWQW,17,One year,20.15,353.65,No,Mailed check,No internet service,No internet service,4.319851,Low Risk,15.277153416723012,Low Priority
9530-GRMJG,70,Two year,84.1,5979.7,DSL,Electronic check,Yes,No,4.2854795,Low Risk,256.25883018933234,Low Priority
1929-ZCBHE,47,One year,40.3,1794.8,DSL,Electronic check,Yes,Yes,4.2621217,Low Risk,76.49656147062778,Low Priority
8591-TKMZH,59,Two year,111.1,6555.2,Fiber optic,Mailed check,Yes,Yes,4.207969,Low Risk,275.8407894194126,Low Priority
3530-VWVGU,22,Month-to-month,19.9,400.3,No,Mailed check,No internet service,No internet service,4.204897,Low Risk,16.83220204040408,Low Priority
9926-PJHDQ,72,Two year,76.8,5468.45,DSL,Bank transfer (automatic),No,No,4.139396,Low Risk,226.36081017237157,Low Priority
2885-HIJDH,69,Two year,86.9,6194.1,DSL,Bank transfer (automatic),Yes,Yes,4.125505,Low Risk,255.53790153488518,Low Priority
7560-QJAVJ,70,Two year,79.6,5589.45,DSL,Bank transfer (automatic),Yes,Yes,4.111657,Low Risk,229.81902848817407,Low Priority
4946-EDSEW,11,Month-to-month,19.25,180.3,No,Mailed check,No internet service,No internet service,4.10954,Low Risk,7.409500325471163,Low Priority
5161-XEUVX,37,Two year,94.3,3460.95,Fiber optic,Mailed check,Yes,No,4.080035,Low Risk,141.20797704141586,Low Priority
4560-WQAQW,59,One year,68.7,4070.95,DSL,Bank transfer (automatic),Yes,Yes,4.0647635,Low Risk,165.47449824828655,Low Priority
8780-RSYYU,25,Month-to-month,19.2,532.1,No,Credit card (automatic),No internet service,No internet service,4.0156603,Low Risk,21.367328381538393,Low Priority
1545-JFUML,71,Two year,99.0,6994.6,Fiber optic,Electronic check,No,Yes,4.015017,Low Risk,280.8343740679324,Low Priority
5519-TEEUH,33,One year,20.15,682.15,No,Mailed check,No internet service,No internet service,3.9629917,Low Risk,27.033548285253346,Low Priority
8457-XIGKN,20,Month-to-month,19.6,356.15,No,Credit card (automatic),No internet service,No internet service,3.9565072,Low Risk,14.091100201755761,Low Priority
1131-ALZWV,24,One year,24.6,605.25,No,Bank transfer (automatic),No internet service,No internet service,3.7934682,Low Risk,22.959967045113444,Low Priority
5025-GOOKI,20,Month-to-month,18.9,347.65,No,Credit card (automatic),No internet service,No internet service,3.7851756,Low Risk,13.159162478335201,Low Priority
0868-VJRDR,64,Two year,104.05,6605.55,Fiber optic,Credit card (automatic),Yes,Yes,3.7398913,Low Risk,247.0403832446784,Low Priority
7641-TQFHN,39,Two year,100.55,3895.35,Fiber optic,Mailed check,Yes,No,3.7303581,Low Risk,145.31050749644638,Low Priority
7492-TAFJD,7,Two year,38.55,280.0,DSL,Mailed check,No,Yes,3.7024443,Low Risk,10.366843789815903,Low Priority
6288-CHQJB,54,Two year,69.95,3871.85,DSL,Bank transfer (automatic),Yes,Yes,3.6661558,Low Risk,141.94805277399718,Low Priority
8573-JGCZW,17,One year,19.65,351.55,No,Bank transfer (automatic),No internet service,No internet service,3.6042013,Low Risk,12.670569415017964,Low Priority
6681-ZSEXG,56,Two year,59.5,3389.25,DSL,Credit card (automatic),No,No,3.4713545,Low Risk,117.65287883765996,Low Priority
8345-MVDYC,45,Two year,81.65,3618.7,DSL,Bank transfer (automatic),Yes,Yes,3.4214013,Low Risk,123.81024639979005,Low Priority
0230-UBYPQ,63,One year,36.1,2298.9,DSL,Bank transfer (automatic),Yes,Yes,3.4177713,Low Risk,78.57114463672042,Low Priority
9108-EQPNQ,10,Two year,26.1,225.55,No,Credit card (automatic),No internet service,No internet service,3.3991172,Low Risk,7.666709049791098,Low Priority
6374-NTQLP,72,Two year,104.1,7447.7,Fiber optic,Credit card (automatic),Yes,Yes,3.3973978,Low Risk,253.0279882773757,Low Priority
4137-JOPHL,50,Two year,89.7,4304.5,Fiber optic,Bank transfer (automatic),Yes,No,3.3782244,Low Risk,145.41566812992096,Low Priority
0513-RBGPE,37,Two year,62.8,2278.75,DSL,Credit card (automatic),Yes,Yes,3.3666265,Low Risk,76.71699969563633,Low Priority
2245-ADZFJ,31,Two year,80.55,2471.6,DSL,Bank transfer (automatic),Yes,No,3.3606443,Low Risk,83.06168588846921,Low Priority
1729-VLAZJ,10,One year,40.25,411.45,DSL,Mailed check,Yes,Yes,3.343118,Low Risk,13.75525893755257,Low Priority
8590-YFFQO,70,Two year,64.95,4523.25,DSL,Credit card (automatic),Yes,Yes,3.309032,Low Risk,149.67578760813922,Low Priority
1568-BEKZM,70,Two year,90.05,6333.4,DSL,Credit card (automatic),Yes,Yes,3.3063066,Low Risk,209.40161752179264,Low Priority
1776-SPBWV,34,One year,20.1,682.1,No,Bank transfer (automatic),No internet service,No internet service,3.2399719,Low Risk,22.099847455695272,Low Priority
9483-GCPWE,9,One year,20.1,190.25,No,Mailed check,No internet service,No internet service,3.1698472,Low Risk,6.0306344497948885,Low Priority
6461-PPAXN,35,One year,54.95,1916.0,DSL,Bank transfer (automatic),Yes,Yes,3.161725,Low Risk,60.57865156233311,Low Priority
2907-ILJBN,11,One year,20.6,233.9,No,Mailed check,No internet service,No internet service,3.1151824,Low Risk,7.286411563307047,Low Priority
1023-BQXZE,57,Two year,74.35,4317.35,DSL,Bank transfer (automatic),No,Yes,3.0798378,Low Risk,132.96737496657298,Low Priority
8690-UPCZI,29,One year,69.05,1958.45,DSL,Bank transfer (automatic),Yes,Yes,3.0456574,Low Risk,59.64767859140411,Low Priority
4737-HOBAX,63,Two year,79.8,5034.05,DSL,Credit card (automatic),Yes,No,3.0056303,Low Risk,151.30493396474048,Low Priority
7114-AEOZE,60,Two year,19.85,1128.1,No,Bank transfer (automatic),No internet service,No internet service,2.956469,Low Risk,33.351926613971585,Low Priority
5619-XZZKR,4,One year,19.95,68.2,No,Mailed check,No internet service,No internet service,2.9546084,Low Risk,2.0150429207831624,Low Priority
8241-JUIQO,61,One year,19.45,1336.35,No,Bank transfer (automatic),No internet service,No internet service,2.9407542,Low Risk,39.29876901749521,Low Priority
2075-PUEPR,55,Two year,19.35,1153.25,No,Bank transfer (automatic),No internet service,No internet service,2.910542,Low Risk,33.5658247997053,Low Priority
5457-COLHT,69,Two year,80.65,5542.55,DSL,Bank transfer (automatic),Yes,Yes,2.9024165,Low Risk,160.8678864063695,Low Priority
7279-NMVJC,17,One year,19.9,323.15,No,Bank transfer (automatic),No internet service,No internet service,2.840357,Low Risk,9.178613928426056,Low Priority
9755-JHNMN,49,Two year,67.4,3306.85,DSL,Bank transfer (automatic),Yes,Yes,2.8402572,Low Risk,93.92304686410353,Low Priority
0057-QBUQH,43,Two year,25.1,1070.15,No,Electronic check,No internet service,No internet service,2.8368838,Low Risk,30.358912126347427,Low Priority
3088-FVYWK,53,Two year,25.55,1336.1,No,Credit card (automatic),No internet service,No internet service,2.819721,Low Risk,37.67429265789687,Low Priority
5297-MDOIR,63,One year,81.15,5224.5,Fiber optic,Credit card (automatic),No,Yes,2.8195896,Low Risk,147.30945475772023,Low Priority
3982-JGSFD,36,One year,20.35,695.85,No,Credit card (automatic),No internet service,No internet service,2.7906923,Low Risk,19.419032107573003,Low Priority
0164-APGRB,72,Two year,114.9,8496.7,Fiber optic,Electronic check,Yes,Yes,2.7801867,Low Risk,236.22411239352078,Low Priority
1952-DVVSW,10,One year,20.1,184.4,No,Mailed check,No internet service,No internet service,2.7715592,Low Risk,5.1107551120221615,Low Priority
1525-LNLOJ,66,Two year,63.3,4189.7,DSL,Bank transfer (automatic),No,No,2.707535,Low Risk,113.43759508728981,Low Priority
1716-LSAMB,45,Two year,54.65,2553.7,DSL,Bank transfer (automatic),Yes,Yes,2.705664,Low Risk,69.09454160388559,Low Priority
2272-WUSPA,72,Two year,110.75,7751.7,Fiber optic,Electronic check,No,Yes,2.7003348,Low Risk,209.32185171246527,Low Priority
6203-HBZPA,52,Two year,63.9,3334.95,DSL,Credit card (automatic),Yes,Yes,2.6751673,Low Risk,89.21549136796966,Low Priority
2263-SFSQZ,51,Two year,24.95,1222.25,No,Mailed check,No internet service,No internet service,2.6677258,Low Risk,32.60627897270024,Low Priority
2632-TACXW,62,Two year,23.65,1416.75,No,Bank transfer (automatic),No internet service,No internet service,2.614348,Low Risk,37.0387754207477,Low Priority
7996-BPXHY,13,Two year,25.0,332.5,No,Bank transfer (automatic),No internet service,No internet service,2.6047497,Low Risk,8.66079246159643,Low Priority
3396-DKDEL,70,Two year,115.15,8250.0,Fiber optic,Credit card (automatic),Yes,Yes,2.5875325,Low Risk,213.47142616286874,Low Priority
7338-ERIVA,39,One year,45.05,1790.6,DSL,Bank transfer (automatic),Yes,Yes,2.5832725,Low Risk,46.25607528313994,Low Priority
4702-HDRKD,67,One year,49.35,3321.35,DSL,Bank transfer (automatic),Yes,Yes,2.5811362,Low Risk,85.72857053857297,Low Priority
5313-FPXWG,51,One year,24.6,1266.4,No,Bank transfer (automatic),No internet service,No internet service,2.578536,Low Risk,32.654580518603325,Low Priority
0839-JTCUD,66,Two year,89.9,5958.85,DSL,Credit card (automatic),Yes,Yes,2.572491,Low Risk,153.29088114313782,Low Priority
8779-YIQQA,21,One year,19.8,350.1,No,Mailed check,No internet service,No internet service,2.565712,Low Risk,8.982557442225517,Low Priority
6080-LNESI,51,Two year,24.75,1234.6,No,Mailed check,No internet service,No internet service,2.561667,Low Risk,31.626340815797445,Low Priority
5318-YKDPV,43,Two year,79.15,3566.6,DSL,Credit card (automatic),Yes,Yes,2.5516324,Low Risk,91.00652026981115,Low Priority
0040-HALCW,54,Two year,20.4,1090.6,No,Credit card (automatic),No internet service,No internet service,2.5323083,Low Risk,27.617355000600217,Low Priority
5181-OABFK,56,Two year,61.3,3346.8,DSL,Credit card (automatic),No,Yes,2.5072289,Low Risk,83.91193270236255,Low Priority
0866-QLSIR,34,One year,64.4,2088.75,DSL,Mailed check,Yes,Yes,2.4928875,Low Risk,52.07018821500242,Low Priority
5329-KRDTM,72,Two year,77.35,5396.25,DSL,Credit card (automatic),Yes,No,2.4864933,Low Risk,134.17740217410028,Low Priority
6434-TTGJP,10,Two year,53.7,521.0,DSL,Credit card (automatic),Yes,Yes,2.4768703,Low Risk,12.904494099318981,Low Priority
4709-LKHYG,29,One year,20.0,540.05,No,Electronic check,No internet service,No internet service,2.4636967,Low Risk,13.305194086488335,Low Priority
5751-USDBL,46,Two year,81.0,3846.35,DSL,Mailed check,Yes,Yes,2.4214334,Low Risk,93.13680660389363,Low Priority
1088-AUUZZ,56,Two year,75.85,4261.2,DSL,Credit card (automatic),Yes,Yes,2.4089746,Low Risk,102.65122641026973,Low Priority
2346-LOCWC,58,Two year,20.5,1191.4,No,Credit card (automatic),No internet service,No internet service,2.3896096,Low Risk,28.46980910114944,Low Priority
0263-FJTQO,50,Two year,70.5,3486.65,DSL,Credit card (automatic),Yes,Yes,2.3792725,Low Risk,82.95690481793136,Low Priority
4785-FCIFB,61,Two year,24.4,1417.9,No,Mailed check,No internet service,No internet service,2.379155,Low Risk,33.73403835836798,Low Priority
4648-YPBTM,53,Two year,73.9,3958.25,DSL,Bank transfer (automatic),Yes,No,2.3621743,Low Risk,93.50076638674363,Low Priority
4500-HKANN,23,Two year,59.7,1414.2,DSL,Mailed check,Yes,No,2.3615859,Low Risk,33.397548432648186,Low Priority
2150-OEGBV,27,One year,20.1,562.6,No,Bank transfer (automatic),No internet service,No internet service,2.3438356,Low Risk,13.186419545114042,Low Priority
8711-LOBKY,59,Two year,19.85,1188.25,No,Mailed check,No internet service,No internet service,2.3427367,Low Risk,27.83756908774376,Low Priority
9412-ARGBX,48,Two year,95.5,4627.85,Fiber optic,Mailed check,Yes,No,2.3347816,Low Risk,108.05019657574594,Low Priority
2088-IEBAU,68,Two year,88.15,6148.45,DSL,Electronic check,Yes,Yes,2.3334985,Low Risk,143.4739922056906,Low Priority
6134-KWTBV,62,Two year,23.4,1429.65,No,Bank transfer (automatic),No internet service,No internet service,2.3040097,Low Risk,32.93927497174591,Low Priority
5266-PFRQK,52,One year,20.85,1071.6,No,Credit card (automatic),No internet service,No internet service,2.299347,Low Risk,24.639802034944292,Low Priority
3125-RAHBV,22,One year,20.3,467.15,No,Credit card (automatic),No internet service,No internet service,2.2859125,Low Risk,10.678639994654803,Low Priority
9648-BCHKM,18,Two year,24.65,471.35,No,Credit card (automatic),No internet service,No internet service,2.2841663,Low Risk,10.76641834108159,Low Priority
9070-BCKQP,72,Two year,110.15,7881.2,Fiber optic,Credit card (automatic),Yes,Yes,2.27849,Low Risk,179.5723532512784,Low Priority
7359-WWYJV,72,Two year,114.45,8375.05,Fiber optic,Credit card (automatic),Yes,Yes,2.2718954,Low Risk,190.27238266039637,Low Priority
0909-SELIE,61,Two year,80.8,4860.85,DSL,Bank transfer (automatic),Yes,Yes,2.2207963,Low Risk,107.94958283845337,Low Priority
4940-KHCWD,60,Two year,37.7,2288.7,DSL,Bank transfer (automatic),Yes,Yes,2.21558,Low Risk,50.707977106422184,Low Priority
8314-HTWVE,7,Two year,19.85,144.15,No,Mailed check,No internet service,No internet service,2.189864,Low Risk,3.1566887335851788,Low Priority
0298-XACET,52,Two year,50.2,2554.0,DSL,Mailed check,Yes,No,2.1801531,Low Risk,55.681110978126526,Low Priority
4717-GHADL,50,Two year,79.6,4024.2,DSL,Mailed check,Yes,No,2.1734445,Low Risk,87.46375125311314,Low Priority
0056-EPFBG,20,Two year,39.4,825.4,DSL,Credit card (automatic),Yes,Yes,2.1172159,Low Risk,17.475499559938907,Low Priority
8338-QIUNR,72,Two year,66.5,4811.6,DSL,Credit card (automatic),Yes,Yes,2.1112957,Low Risk,101.5870996028185,Low Priority
3795-GWTRD,63,Two year,75.55,4707.85,DSL,Credit card (automatic),Yes,Yes,2.110846,Low Risk,99.37546191047878,Low Priority
2525-GVKQU,60,Two year,20.6,1093.0,No,Mailed check,No internet service,No internet service,2.1090531,Low Risk,23.051951171830297,Low Priority
5666-MBJPT,65,Two year,25.1,1725.0,No,Bank transfer (automatic),No internet service,No internet service,2.1041594,Low Risk,36.29675041884184,Low Priority
2696-RZVZW,68,Two year,25.05,1629.2,No,Credit card (automatic),No internet service,No internet service,2.0899274,Low Risk,34.04909631311894,Low Priority
7337-CINUD,8,Two year,19.5,159.35,No,Bank transfer (automatic),No internet service,No internet service,2.050339,Low Risk,3.2672152889892456,Low Priority
2824-DXNKN,72,Two year,71.45,5025.85,DSL,Bank transfer (automatic),No,Yes,2.0292282,Low Risk,101.98596601486207,Low Priority
1090-ESELR,72,Two year,105.5,7611.55,Fiber optic,Bank transfer (automatic),Yes,Yes,2.0191834,Low Risk,153.69114933982493,Low Priority
5863-OOKCL,10,Month-to-month,18.85,163.2,No,Mailed check,No internet service,No internet service,2.0180843,Low Risk,3.2935137033462523,Low Priority
6418-HNFED,51,Two year,83.25,4089.45,DSL,Credit card (automatic),Yes,Yes,2.009416,Low Risk,82.17407019054517,Low Priority
2616-FLVQC,64,Two year,19.55,1240.15,No,Mailed check,No internet service,No internet service,2.0061011,Low Risk,24.878662165161224,Low Priority
1830-IPXVJ,61,Two year,19.75,1311.6,No,Credit card (automatic),No internet service,No internet service,1.9836767,Low Risk,26.017903131991623,Low Priority
3580-GICBM,61,Two year,24.2,1445.2,No,Mailed check,No internet service,No internet service,1.9794686,Low Risk,28.607279869169,Low Priority
6374-AFWOX,46,Two year,65.65,3047.15,DSL,Mailed check,Yes,Yes,1.9414246,Low Risk,59.15811994969845,Low Priority
4121-AGSIN,58,One year,24.5,1497.9,No,Credit card (automatic),No internet service,No internet service,1.9112895,Low Risk,28.629204389266672,Low Priority
9674-EHPPG,46,Two year,40.4,1842.7,DSL,Credit card (automatic),Yes,Yes,1.9032408,Low Risk,35.071017396077515,Low Priority
9534-NSXEM,26,One year,20.65,595.5,No,Credit card (automatic),No internet service,No internet service,1.8987867,Low Risk,11.307274273596704,Low Priority
1494-EJZDW,10,Two year,20.15,220.8,No,Mailed check,No internet service,No internet service,1.8831456,Low Risk,4.157985502481461,Low Priority
0625-AFOHS,29,Two year,20.2,558.8,No,Mailed check,No internet service,No internet service,1.8732734,Low Risk,10.467851772904396,Low Priority
9030-QGZNL,8,Two year,20.85,161.65,No,Mailed check,No internet service,No internet service,1.873103,Low Risk,3.0278709516860545,Low Priority
7401-JIXNM,54,Two year,91.3,4965.0,DSL,Credit card (automatic),Yes,Yes,1.8676261,Low Risk,92.7276333142072,Low Priority
4779-ZGICK,48,Two year,23.55,1173.35,No,Mailed check,No internet service,No internet service,1.8664379,Low Risk,21.899848715774713,Low Priority
7649-PHJVR,11,One year,19.5,226.8,No,Mailed check,No internet service,No internet service,1.8368174,Low Risk,4.165901724994183,Low Priority
7375-WMVMT,71,Two year,95.5,6707.15,Fiber optic,Credit card (automatic),Yes,No,1.8367635,Low Risk,123.194483668264,Low Priority
1741-WTPON,56,Two year,115.85,6567.9,Fiber optic,Mailed check,Yes,Yes,1.8301821,Low Risk,120.20452609006315,Low Priority
0732-OCQOC,52,Two year,25.05,1270.25,No,Bank transfer (automatic),No internet service,No internet service,1.8078657,Low Risk,22.96441388549283,Low Priority
0420-TXVSG,66,Two year,66.1,4428.45,DSL,Credit card (automatic),No,Yes,1.7705314,Low Risk,78.40709716938436,Low Priority
3161-ONRWK,60,One year,65.85,3928.3,DSL,Bank transfer (automatic),Yes,Yes,1.750452,Low Risk,68.76300872191787,Low Priority
8292-ITGYJ,45,Two year,24.65,1138.8,No,Bank transfer (automatic),No internet service,No internet service,1.7454183,Low Risk,19.876823291927575,Low Priority
9298-WGMRW,72,Two year,115.5,8312.75,Fiber optic,Bank transfer (automatic),Yes,Yes,1.7353485,Low Risk,144.2551775048487,Low Priority
5893-PYOLZ,56,Two year,81.8,4534.45,DSL,Credit card (automatic),Yes,No,1.7174336,Low Risk,77.87616423228755,Low Priority
8430-TWCBX,49,One year,20.7,1032.05,No,Credit card (automatic),No internet service,No internet service,1.7108212,Low Risk,17.656529465783386,Low Priority
9867-XOBQA,21,Two year,53.15,1183.2,DSL,Mailed check,Yes,Yes,1.6989251,Low Risk,20.101682491600513,Low Priority
2954-PIBKO,69,Two year,64.15,4254.1,DSL,Credit card (automatic),Yes,Yes,1.6905417,Low Risk,71.91733729224653,Low Priority
1063-DHQJF,69,Two year,92.15,6480.9,Fiber optic,Mailed check,Yes,No,1.6479678,Low Risk,106.80314807966352,Low Priority
6064-ZATLR,27,Two year,52.85,1498.65,DSL,Bank transfer (automatic),No,Yes,1.6456734,Low Risk,24.662884992174806,Low Priority
6527-PZFPV,24,One year,20.8,469.65,No,Credit card (automatic),No internet service,No internet service,1.644472,Low Risk,7.723262901976704,Low Priority
8347-GDTMP,64,Two year,19.45,1225.65,No,Credit card (automatic),No internet service,No internet service,1.6438375,Low Risk,20.14769345568493,Low Priority
9968-FFVVH,63,One year,68.8,4111.35,DSL,Bank transfer (automatic),Yes,Yes,1.624653,Low Risk,66.79516822127626,Low Priority
8809-XKHMD,72,Two year,100.55,7325.1,Fiber optic,Bank transfer (automatic),Yes,Yes,1.6226033,Low Risk,118.85731248836964,Low Priority
4335-UPJSI,24,Two year,19.75,498.1,No,Mailed check,No internet service,No internet service,1.6014872,Low Risk,7.977007802389562,Low Priority
8024-XNAFQ,72,Two year,107.4,7748.75,Fiber optic,Bank transfer (automatic),Yes,Yes,1.5841093,Low Risk,122.7486687200144,Low Priority
6625-FLENO,58,Two year,20.75,1185.95,No,Mailed check,No internet service,No internet service,1.5612679,Low Risk,18.51585618844256,Low Priority
0463-TXOAK,52,Two year,25.6,1334.5,No,Credit card (automatic),No internet service,No internet service,1.5591593,Low Risk,20.806980228517205,Low Priority
2266-FUBDZ,15,Two year,19.35,278.85,No,Mailed check,No internet service,No internet service,1.5498089,Low Risk,4.321642026398331,Low Priority
0608-JDVEC,50,Two year,19.8,1013.2,No,Electronic check,No internet service,No internet service,1.5349636,Low Risk,15.55225104764104,Low Priority
7216-KAOID,41,One year,19.5,798.2,No,Bank transfer (automatic),No internet service,No internet service,1.5207992,Low Risk,12.139019162766637,Low Priority
5803-NQJZO,72,Two year,67.8,4804.65,DSL,Bank transfer (automatic),Yes,Yes,1.473944,Low Risk,70.81784954429604,Low Priority
3400-ESFUW,55,Two year,57.55,3046.4,DSL,Bank transfer (automatic),Yes,Yes,1.4674883,Low Risk,44.7055645942688,Low Priority
1459-QNFQT,70,Two year,59.5,4144.8,DSL,Bank transfer (automatic),Yes,Yes,1.4546375,Low Risk,60.29181809127331,Low Priority
6370-ZVHDV,61,Two year,25.3,1554.9,No,Bank transfer (automatic),No internet service,No internet service,1.4462124,Low Risk,22.487157472595573,Low Priority
5702-KVQRD,71,Two year,82.55,5832.65,DSL,Electronic check,Yes,Yes,1.4443276,Low Risk,84.24257095423526,Low Priority
0017-IUDMW,72,Two year,116.8,8456.75,Fiber optic,Credit card (automatic),Yes,Yes,1.4427307,Low Risk,122.00812899530865,Low Priority
2812-REYAT,49,One year,20.05,923.1,No,Bank transfer (automatic),No internet service,No internet service,1.4353104,Low Risk,13.249350243061782,Low Priority
1862-QRWPE,48,Two year,20.65,1057.0,No,Bank transfer (automatic),No internet service,No internet service,1.4136461,Low Risk,14.9422388644889,Low Priority
2788-CJQAQ,13,One year,19.45,270.2,No,Mailed check,No internet service,No internet service,1.4103956,Low Risk,3.8108890518546104,Low Priority
5924-SNGKP,41,One year,20.25,865.0,No,Credit card (automatic),No internet service,No internet service,1.3999348,Low Risk,12.109435652382672,Low Priority
3831-YCPUO,72,Two year,109.5,7854.9,Fiber optic,Credit card (automatic),Yes,Yes,1.3992108,Low Risk,109.90661230757831,Low Priority
3948-KXDUF,66,Two year,68.75,4447.55,DSL,Bank transfer (automatic),Yes,Yes,1.3744731,Low Risk,61.130376145802444,Low Priority
5324-KTGCG,71,One year,20.85,1539.75,No,Electronic check,No internet service,No internet service,1.3720701,Low Risk,21.126448621507734,Low Priority
3978-YNKDD,19,Two year,20.85,467.5,No,Credit card (automatic),No internet service,No internet service,1.3603306,Low Risk,6.359545295126736,Low Priority
7632-YUTXB,25,One year,20.05,520.1,No,Mailed check,No internet service,No internet service,1.3571913,Low Risk,7.058752135466785,Low Priority
3027-YNWZU,64,Two year,25.0,1584.8,No,Credit card (automatic),No internet service,No internet service,1.350518,Low Risk,21.403008368611335,Low Priority
9637-CDTKZ,72,Two year,114.1,8086.4,Fiber optic,Credit card (automatic),Yes,Yes,1.3282033,Low Risk,107.4038366228342,Low Priority
2892-GESUL,18,Two year,19.35,309.25,No,Mailed check,No internet service,No internet service,1.3270116,Low Risk,4.103783212136477,Low Priority
6848-HJTXY,64,Two year,19.45,1208.6,No,Credit card (automatic),No internet service,No internet service,1.3181864,Low Risk,15.931601173616945,Low Priority
8219-VYBVI,39,Two year,25.0,1004.35,No,Mailed check,No internet service,No internet service,1.31788,Low Risk,13.236128013720736,Low Priority
5170-PTRKA,49,One year,35.8,1782.0,DSL,Credit card (automatic),Yes,Yes,1.2986017,Low Risk,23.141082990914583,Low Priority
5495-GPSRW,20,Two year,19.7,419.4,No,Mailed check,No internet service,No internet service,1.2946041,Low Risk,5.429569330997765,Low Priority
3429-IFLEM,71,Two year,77.35,5550.1,DSL,Credit card (automatic),Yes,Yes,1.2935046,Low Risk,71.79079939611256,Low Priority
2388-LAESQ,72,Two year,114.85,8317.95,Fiber optic,Bank transfer (automatic),Yes,Yes,1.2781876,Low Risk,106.31900663324633,Low Priority
2320-TZRRH,20,One year,19.5,403.15,No,Mailed check,No internet service,No internet service,1.2629158,Low Risk,5.091445368155837,Low Priority
5845-BZZIB,35,Two year,20.1,655.3,No,Mailed check,No internet service,No internet service,1.260269,Low Risk,8.25854315496981,Low Priority
8763-KIAFH,27,One year,20.55,583.3,No,Mailed check,No internet service,No internet service,1.2553247,Low Risk,7.3223093385808165,Low Priority
6223-DHJGV,42,One year,20.65,958.1,No,Mailed check,No internet service,No internet service,1.2287568,Low Risk,11.772719189152122,Low Priority
9073-ZZIAY,62,Two year,86.1,5215.25,DSL,Electronic check,Yes,Yes,1.2237015,Low Risk,63.819093419006094,Low Priority
9548-LERKT,24,Two year,19.75,483.15,No,Mailed check,No internet service,No internet service,1.2124624,Low Risk,5.8580121355131265,Low Priority
5063-IUOKK,13,Two year,19.75,265.75,No,Mailed check,No internet service,No internet service,1.2051214,Low Risk,3.2026099963113666,Low Priority
8028-PNXHQ,62,Two year,24.25,1424.6,No,Bank transfer (automatic),No internet service,No internet service,1.200278,Low Risk,17.09916053358465,Low Priority
3913-FCUUW,72,Two year,70.45,5165.7,DSL,Bank transfer (automatic),Yes,Yes,1.1818398,Low Risk,61.05029746480286,Low Priority
5469-NUJUR,19,Two year,19.95,373.5,No,Mailed check,No internet service,No internet service,1.1794097,Low Risk,4.405095499008894,Low Priority
3115-CZMZD,0,Two year,20.25,0.0,No,Mailed check,No internet service,No internet service,1.1766032,Low Risk,0.0,Low Priority
8390-FESFV,62,Two year,84.5,5193.2,DSL,Bank transfer (automatic),Yes,No,1.1754744,Low Risk,61.04473526775837,Low Priority
7061-OVMIM,30,One year,19.55,608.5,No,Bank transfer (automatic),No internet service,No internet service,1.1635735,Low Risk,7.080344564747065,Low Priority
9919-FZDED,72,Two year,84.1,5981.65,DSL,Credit card (automatic),No,Yes,1.1576436,Low Risk,69.24618558022193,Low Priority
5774-QPLTF,50,One year,20.35,938.95,No,Mailed check,No internet service,No internet service,1.1511512,Low Risk,10.808734286949038,Low Priority
6164-HAQTX,71,Two year,53.95,3888.65,DSL,Bank transfer (automatic),Yes,Yes,1.1485426,Low Risk,44.66280448525213,Low Priority
8207-VVMYB,70,Two year,26.0,2006.95,No,Bank transfer (automatic),No internet service,No internet service,1.1437597,Low Risk,22.95468667303212,Low Priority
2335-GSODA,23,Two year,40.1,857.75,DSL,Mailed check,Yes,Yes,1.1312591,Low Risk,9.703374854754657,Low Priority
9866-OCCKE,72,Two year,109.75,8075.35,Fiber optic,Mailed check,Yes,Yes,1.1158216,Low Risk,90.10649806824513,Low Priority
0019-EFAEP,72,Two year,101.3,7261.25,Fiber optic,Bank transfer (automatic),No,Yes,1.1154128,Low Risk,80.99291367223486,Low Priority
